SM Type,SM Group,SM Title,SM Description,SM Latitude,SM Longitude,SM Coordinates,smapsID,Niveau,Adresse,By,Område,Plads navn,post nr,KodeNøgle,Strømiddel,App,Storkunde,Ejendomskontakt,Dage,Status,title,Bemærkning,SM Group 0,SM Group 1,SM Group 2,SM Group 3,SM Group 4
Line,RAF,Overlay,,55.592071061,9.754235564,"55.592071061,9.754235564 55.591937682,9.754214107 55.591901306,9.754139005 55.591895243,9.754106818 55.591940713,9.753707169 55.591870993,9.753382622 55.591928588,9.753087579 55.59187554,9.752813994 55.591874024,9.75233656 55.591584529,9.752331198","sm7e701feb",,,,,,,,,,,,,,,,Snekort Crossbridge Energy,RAF
Line,RAF,Overlay,,55.591031061,9.750684301,"55.591031061,9.750684301 55.591031156,9.750684297 55.591031435,9.750684285 55.591031888,9.750684265 55.591032508,9.750684239 55.591033286,9.750684205 55.591034213,9.750684165 55.591035279,9.750684119 55.591036477,9.750684067 55.591037797,9.75068401 55.591039232,9.750683948 55.591040771,9.750683882 55.591042407,9.750683811 55.59104413,9.750683737 55.591045932,9.750683659 55.591047804,9.750683578 55.591049737,9.750683495 55.591051723,9.750683409 55.591053752,9.750683322 55.591055817,9.750683233 55.591057908,9.750683142 55.591060016,9.750683051 55.591062133,9.75068296 55.59106425,9.750682869 55.591066358,9.750682778 55.591068449,9.750682687 55.591070514,9.750682598 55.591072543,9.750682511 55.591074529,9.750682425 55.591076462,9.750682342 55.591078334,9.750682261 55.591080136,9.750682183 55.591081859,9.750682109 55.591083495,9.750682038 55.591085034,9.750681972 55.591086469,9.75068191 55.591087789,9.750681853 55.591088987,9.750681801 55.591090053,9.750681755 55.59109098,9.750681715 55.591091758,9.750681681 55.591092378,9.750681655 55.591092831,9.750681635 55.59109311,9.750681623 55.591093205,9.750681619 55.591093205,9.750681619 55.591093332,9.75068175 55.591093706,9.750682135 55.591094315,9.750682762 55.591095147,9.750683618 55.59109619,9.750684692 55.591097433,9.750685972 55.591098863,9.750687445 55.59110047,9.750689099 55.591102242,9.750690923 55.591104166,9.750692904 55.591106231,9.75069503 55.591108425,9.750697289 55.591110736,9.750699669 55.591113154,9.750702158 55.591115665,9.750704743 55.591118258,9.750707413 55.591120922,9.750710156 55.591123644,9.750712959 55.591126414,9.75071581 55.591129219,9.750718698 55.591132047,9.75072161 55.591134887,9.750724534 55.591137727,9.750727458 55.591140555,9.75073037 55.59114336,9.750733258 55.59114613,9.750736109 55.591148852,9.750738912 55.591151516,9.750741655 55.591154109,9.750744325 55.591156621,9.75074691 55.591159038,9.750749399 55.591161349,9.750751779 55.591163543,9.750754038 55.591165608,9.750756164 55.591167532,9.750758145 55.591169304,9.750759969 55.591170911,9.750761623 55.591172341,9.750763096 55.591173584,9.750764376 55.591174627,9.75076545 55.591175459,9.750766306 55.591176068,9.750766933 55.591176442,9.750767318 55.591176569,9.750767449 55.591176569,9.750767449 55.591176567,9.75076774 55.59117656,9.750768594 55.591176549,9.750769984 55.591176534,9.750771884 55.591176515,9.750774268 55.591176492,9.750777107 55.591176466,9.750780375 55.591176437,9.750784046 55.591176405,9.750788092 55.59117637,9.750792488 55.591176332,9.750797205 55.591176292,9.750802217 55.59117625,9.750807497 55.591176206,9.750813019 55.591176161,9.750818756 55.591176113,9.75082468 55.591176065,9.750830766 55.591176015,9.750836985 55.591175965,9.750843312 55.591175914,9.750849719 55.591175863,9.75085618 55.591175811,9.750862668 55.591175759,9.750869155 55.591175708,9.750875616 55.591175657,9.750882023 55.591175607,9.75088835 55.591175557,9.750894569 55.591175509,9.750900655 55.591175461,9.750906579 55.591175416,9.750912316 55.591175372,9.750917838 55.59117533,9.750923118 55.59117529,9.75092813 55.591175252,9.750932847 55.591175217,9.750937243 55.591175185,9.750941289 55.591175156,9.75094496 55.59117513,9.750948228 55.591175107,9.750951067 55.591175088,9.750953451 55.591175073,9.750955351 55.591175062,9.750956741 55.591175055,9.750957595 55.591175053,9.750957886","sm960a5868",,,,,,,,,,,,,,,,Snekort Crossbridge Energy,RAF
Polygon,RAF,Overlay,,55.5897105,9.748975766,"55.5897105,9.748975766 55.589700269,9.748983812 55.589677127,9.748913399 55.589595276,9.74895095 55.58946492,9.749031417 55.58950433,9.749248676 55.589640748,9.749235264 55.589640748,9.749165527 55.589707441,9.749122611 55.589707616,9.749122766 55.5897105,9.748975766","sm0aa961b1",,,,,,,,,,,,,,,,Snekort Crossbridge Energy,RAF
Polygon,RAF,Overlay,,55.595799559,9.748681485,"55.595799559,9.748681485 55.595804105,9.748681409 55.595843509,9.748638494 55.595855633,9.748582168 55.595859801,9.747203514 55.595831764,9.747121707 55.595814335,9.747092202 55.595768112,9.74706538 55.593084029,9.747115001 55.593080998,9.747037217 55.595902994,9.747005029 55.595863591,9.753133876 55.595857528,9.753246529 55.595834796,9.753316267 55.59580297,9.753337724 55.595090669,9.753367229 55.595078545,9.753375275 55.595045203,9.753436966 55.595047098,9.753255914 55.595081955,9.753320287 55.595797286,9.753258596 55.595816988,9.753223728 55.595826839,9.753136556 55.595830628,9.752276909 55.595844267,9.750613939 55.595830628,9.750552248 55.595804864,9.75053079 55.595803062,9.75053024 55.59581184,9.750440129 55.595815473,9.750436914 55.595838206,9.750380587 55.595844268,9.750267935 55.595854119,9.748845024 55.595837448,9.748772604 55.595799878,9.748741436 55.595799559,9.748681485","smcb442b12",,,,,,,,,,,,,,,,Snekort Crossbridge Energy,RAF
Polygon,RAF,Overlay,,55.595799878,9.748741436,"55.595799878,9.748741436 55.595788951,9.748732371 55.593068494,9.748794063 55.59307001,9.748727008 55.595799559,9.748681485 55.595799878,9.748741436","sm941d9bd4",,,,,,,,,,,,,,,,Snekort Crossbridge Energy,RAF
Polygon,RAF,Overlay,,55.595803062,9.75053024,"55.595803062,9.75053024 55.595760914,9.750517379 55.593073798,9.750557614 55.593067736,9.750495923 55.595785162,9.750463736 55.59581184,9.750440129 55.595803062,9.75053024","sm89451a62",,,,,,,,,,,,,,,,Snekort Crossbridge Energy,RAF
Polygon,RAF,Overlay,,55.593023032,9.744758677,"55.593023032,9.744758677 55.593401938,9.744104218 55.593741434,9.743675064 55.594441636,9.743610691 55.59450529,9.743637513 55.594520445,9.743675064 55.594571975,9.7436697 55.594590162,9.743632149 55.595072109,9.743605327 55.595111514,9.743658971 55.595117576,9.744613837 55.595102421,9.744683575 55.595056954,9.744710397 55.594884181,9.744737219 55.594587131,9.744742583 55.594590162,9.744715761 55.594575006,9.74467821 55.594538633,9.744662117 55.594493166,9.744710397 55.594456792,9.744731854 55.594280985,9.744742583 55.59424158,9.744731854 55.594223393,9.744683575 55.594153676,9.744683575 55.594129427,9.744737219 55.594102146,9.744747948 55.593059408,9.744769405 55.593056376,9.744844507 55.593117002,9.744833778 55.595060743,9.744801592 55.595093327,9.744836461 55.595114545,9.74490888 55.595120607,9.744975935 55.595120607,9.745069813 55.595128941,9.746895057 55.595118332,9.746970159 55.595091052,9.74700771 55.595222904,9.74700771 55.595194109,9.74695943 55.595191078,9.746889693 55.595259277,9.746771676 55.595832147,9.746766312 55.595857911,9.746798498 55.595865489,9.746951384 55.595832147,9.747010393 55.595901861,9.747010393 55.595894284,9.746793134 55.595879128,9.746726079 55.595806383,9.746602697 55.595785166,9.746626837 55.595777588,9.746605379 55.595754855,9.746626837 55.595666955,9.746479315 55.59563816,9.746511502 55.59558057,9.746409578 55.595609365,9.746382756 55.595544197,9.74622987 55.595582085,9.746189637 55.595380519,9.745822174 55.595319898,9.745709521 55.595250183,9.745618326 55.595197139,9.745599551 55.595154703,9.745511038 55.59515925,9.745690746 55.59517289,9.745663924 55.59521381,9.745663924 55.595248667,9.745674653 55.595354755,9.745814128 55.595462358,9.746039433 55.595453265,9.746106488 55.595286556,9.746366663 55.595318382,9.746433718 55.595432047,9.746211094 55.595475998,9.746321065 55.59524412,9.746701939 55.595215325,9.746720714 55.595189561,9.746707303 55.595166828,9.746621472 55.59515925,9.74653296 55.595148643,9.743107778 55.595113785,9.743113142 55.595112269,9.743359906 55.595086505,9.743453783 55.595042554,9.743515474 55.594954652,9.743539614 55.593736128,9.743566435 55.593673986,9.743633488 55.593513332,9.743829289 55.593358741,9.744043868 55.593058646,9.744537393 55.593022271,9.744569579 55.59299499,9.744510571 55.592988927,9.744735876 55.593023032,9.744758677","sm30d8e92b",,,,,,,,,,,,,,,,Snekort Crossbridge Energy,RAF
Polygon,RAF,Overlay,,55.59230007,9.744750629,"55.59230007,9.744750629 55.59227582,9.744696985 55.592272788,9.743532907 55.592240959,9.743538271 55.592250053,9.744694303 55.592216709,9.744761359 55.59230007,9.744750629","sm71f9f677",,,,,,,,,,,,,,,,Snekort Crossbridge Energy,RAF
Polygon,RAF,Overlay,,55.589673045,9.739949873,"55.589673045,9.739949873 55.589661204,9.739972268 55.589624076,9.739985671 55.589621796,9.740066145 55.591104184,9.740031276 55.59114814,9.740055416 55.591175422,9.740103696 55.591175422,9.739933376 55.591161022,9.739960198 55.591132982,9.739970927 55.590898046,9.739970927 55.589799137,9.73997495 55.58974457,9.739921306 55.589742261,9.739909047 55.589673045,9.739949873","sm2d18308f",,,,,,,,,,,,,,,,Snekort Crossbridge Energy,RAF
Polygon,RAF,Overlay,,55.589687698,9.739866127,"55.589687698,9.739866127 55.58967485,9.739797919 55.589668036,9.739470684 55.589634737,9.739471405 55.589637179,9.739824562 55.58962862,9.739887775 55.589618481,9.739906953 55.589687698,9.739866127","sm986d712b",,,,,,,,,,,,,,,,Snekort Crossbridge Energy,RAF
Polygon,RAF,Overlay,,55.591135256,9.743279424,"55.591135256,9.743279424 55.591107973,9.743241873 55.591071596,9.74321371 55.591032188,9.743219074 55.59101021,9.743223098 55.590888953,9.743221756 55.589276203,9.743249921 55.589082183,9.743263332 55.589038226,9.743276743 55.588985173,9.743343798 55.588966984,9.743393419 55.588957131,9.74344304 55.588909384,9.743118492 55.58895031,9.743160067 55.588978352,9.743182865 55.589060205,9.743181524 55.589126899,9.743166772 55.589252708,9.743182867 55.591107973,9.74315068 55.591132224,9.7431024 55.591135256,9.743279424","sm108bf48a",,,,,,,,,,,,,,,,Snekort Crossbridge Energy,RAF
Line,RAF,Overlay,,55.591351631,9.752141438,"55.591351631,9.752141438 55.591351582,9.752141503 55.59135144,9.752141696 55.591351207,9.752142009 55.59135089,9.752142438 55.591350491,9.752142975 55.591350017,9.752143614 55.59134947,9.752144351 55.591348857,9.752145178 55.591348181,9.75214609 55.591347446,9.752147081 55.591346658,9.752148144 55.59134582,9.752149273 55.591344937,9.752150463 55.591344014,9.752151708 55.591343055,9.752153 55.591342065,9.752154335 55.591341048,9.752155707 55.591340009,9.752157108 55.591338951,9.752158534 55.59133788,9.752159978 55.5913368,9.752161434 55.591335716,9.752162896 55.591334632,9.752164358 55.591333552,9.752165814 55.591332481,9.752167258 55.591331423,9.752168684 55.591330384,9.752170085 55.591329367,9.752171457 55.591328377,9.752172792 55.591327418,9.752174084 55.591326495,9.752175329 55.591325612,9.752176519 55.591324774,9.752177648 55.591323986,9.752178711 55.591323251,9.752179702 55.591322575,9.752180614 55.591321962,9.752181441 55.591321415,9.752182178 55.591320941,9.752182817 55.591320542,9.752183354 55.591320225,9.752183783 55.591319992,9.752184096 55.59131985,9.752184289 55.591319801,9.752184354 55.591319801,9.752184354 55.591319748,9.752184309 55.591319591,9.752184177 55.591319337,9.752183961 55.591318989,9.752183667 55.591318553,9.752183298 55.591318033,9.752182858 55.591317435,9.752182351 55.591316763,9.752181783 55.591316022,9.752181156 55.591315217,9.752180475 55.591314354,9.752179744 55.591313436,9.752178967 55.59131247,9.752178149 55.591311459,9.752177294 55.591310409,9.752176405 55.591309324,9.752175487 55.59130821,9.752174544 55.591307072,9.752173581 55.591305914,9.7521726 55.591304741,9.752171608 55.591303558,9.752170607 55.591302371,9.752169601 55.591301183,9.752168596 55.5913,9.752167595 55.591298827,9.752166603 55.591297669,9.752165622 55.591296531,9.752164659 55.591295417,9.752163716 55.591294332,9.752162798 55.591293282,9.752161909 55.591292271,9.752161054 55.591291305,9.752160236 55.591290387,9.752159459 55.591289524,9.752158728 55.591288719,9.752158047 55.591287978,9.75215742 55.591287306,9.752156852 55.591286708,9.752156345 55.591286188,9.752155905 55.591285752,9.752155536 55.591285404,9.752155242 55.59128515,9.752155026 55.591284993,9.752154894 55.59128494,9.752154849 55.59128494,9.752154849 55.591284942,9.752154944 55.591284947,9.752155223 55.591284956,9.752155677 55.591284968,9.752156298 55.591284983,9.752157076 55.591285002,9.752158003 55.591285022,9.752159071 55.591285046,9.75216027 55.591285071,9.752161592 55.591285099,9.752163027 55.59128513,9.752164568 55.591285161,9.752166205 55.591285195,9.75216793 55.59128523,9.752169734 55.591285267,9.752171607 55.591285305,9.752173542 55.591285343,9.75217553 55.591285383,9.752177561 55.591285423,9.752179628 55.591285464,9.752181721 55.591285505,9.752183831 55.591285547,9.75218595 55.591285588,9.752188069 55.591285629,9.752190179 55.59128567,9.752192272 55.59128571,9.752194339 55.59128575,9.75219637 55.591285788,9.752198358 55.591285826,9.752200293 55.591285863,9.752202166 55.591285898,9.75220397 55.591285932,9.752205695 55.591285963,9.752207332 55.591285994,9.752208873 55.591286022,9.752210308 55.591286047,9.75221163 55.591286071,9.752212829 55.591286091,9.752213897 55.59128611,9.752214824 55.591286125,9.752215602 55.591286137,9.752216223 55.591286146,9.752216677 55.591286151,9.752216956 55.591286153,9.752217051","sm918a2f64",,,,,,,,,,,,,,,,Snekort Crossbridge Energy,RAF
Line,RAF,Overlay,,55.591286153,9.752217051,"55.591286153,9.752217051 55.591286153,9.752217059 55.591286154,9.752217081 55.591286154,9.752217117 55.591286155,9.752217166 55.591286156,9.752217228 55.591286158,9.752217302 55.59128616,9.752217387 55.591286161,9.752217482 55.591286163,9.752217587 55.591286166,9.752217701 55.591286168,9.752217823 55.591286171,9.752217954 55.591286173,9.752218091 55.591286176,9.752218234 55.591286179,9.752218383 55.591286182,9.752218537 55.591286185,9.752218695 55.591286188,9.752218856 55.591286191,9.75221902 55.591286194,9.752219187 55.591286198,9.752219355 55.591286201,9.752219523 55.591286204,9.752219691 55.591286208,9.752219859 55.591286211,9.752220026 55.591286214,9.75222019 55.591286217,9.752220351 55.59128622,9.752220509 55.591286223,9.752220663 55.591286226,9.752220812 55.591286229,9.752220955 55.591286231,9.752221092 55.591286234,9.752221223 55.591286236,9.752221345 55.591286239,9.752221459 55.591286241,9.752221564 55.591286242,9.752221659 55.591286244,9.752221744 55.591286246,9.752221818 55.591286247,9.75222188 55.591286248,9.752221929 55.591286248,9.752221965 55.591286249,9.752221987 55.591286249,9.752221995","smb894df8c",,,,,,,,,,,,,,,,Snekort Crossbridge Energy,RAF
